word,is_profane
конаебиться,1
дуновенья,0
намотавшихся,0
пятерочниками,0
выпарит,0
причальный,0
намудохаться,1
заарендованных,0
испиздохаться,1
где-нибудь,0
лесопольную,0
оплеванной,0
обжатии,0
сиф,1
заиленную,0
вихляющегося,0
линотипных,0
певунье,0
мудохаться,1
булгар,0
губошлёпу,0
обтягиванием,0
отливкой,0
мандячиваться,1
выпиздюливаться,1
забеседовавшегося,0
сошел,0
фюреров,0
замызгают,0
труханин,1
спиздохать,1
таящая,0
вымандякать,1
суфражистский,0
петербуржца,0
клеммное,0
ларингитов,0
легированными,0
лупулине,0
добрившее,0
высоколегированному,0
промолотое,0
обобществлённым,0
колчаковскому,0
помандяхаться,1
выдумываемой,0
обмандохивать,1
расходной,0
омандяшивать,1
нормативом,0
общипанному,0
денонсируя,0
бесстыжий,0
идентифицирующими,0
развешивавшему,0
неразбавленными,0
скворчихах,0
охерачить,1
затрагивавших,0
разблядоваться,1
подломишься,0
лощинке,0
болонский,0
мазуриком,0
постулирующему,0
кариатидою,0
выкрутившимся,0
захуйнуться,1
нижнем,0
замахнула,0
ключевого,0
